iso3,year,u5mr,dtp3,mcv1,pol3,gdp_pc,health_exp_pc,fertility,female_secondary_enrollment,basic_water,basic_sanitation,physicians_per_1000
MCO,2007,4.3,99,95,99,184558.55659333797,7035.9453125,2.206,NA,100,100,NA
MCO,2008,4.2,99,94,99,204263.79711429437,8342.875,2.384,145.866943359375,100,100,NA
MCO,2009,4.1,99,92,99,169150.26734461568,8190.71191406,2.397,NA,100,100,NA
MCO,2010,4,99,93,99,161853.9206222442,8025.15917969,2.385,NA,100,100,NA
MCO,2011,3.9,99,91,99,179363.9842215126,8314.45996094,2.22,NA,100,100,7.375
MCO,2012,3.8,99,91,99,165444.65137877085,7869.89453125,2.294,NA,100,100,7.32
MCO,2013,3.7,99,91,99,184940.66380471824,8459.11328125,2.313,NA,100,100,8.107
MCO,2014,3.6,99,90,99,195693.57073889393,8691.6953125,2.485,NA,100,100,7.756
MCO,2015,3.5,99,89,99,170437.10118826115,7354.13183594,2.503,NA,100,100,NA
MCO,2016,3.4,99,89,99,173604.75355591517,7157.92578125,2.578,151.901138305664,100,100,NA
MCO,2017,3.3,99,88,99,170663.3752478725,7101.640625,2.418,NA,100,100,NA
MCO,2018,3.2,99,88,99,188298.31566843708,7621.97021484,2.485,NA,100,100,8.298
MCO,2019,3.1,99,88,99,193746.78564741169,7517.25341797,2.403,NA,100,100,8.609
MCO,2020,3,99,88,99,176891.88653849173,7582.41552734,2.38,NA,100,100,8.609
MCO,2021,2.9,99,88,99,223823.3639602262,8225.38769531,2.122,NA,100,100,NA
MCO,2022,2.8,99,88,99,226052.0019052007,7674.09814453,2.114,NA,100,100,NA
MCO,2023,2.7,99,88,99,256799.78861280595,8004.16845703,2.11,NA,100,100,NA
MCO,2024,2.7,99,88,99,288001.4333690406,NA,2.102,159.421646118164,100,100,NA
MDA,2000,31.4,95,89,97,440.5386839803723,21.37988663,1.496,NA,83.0002243513663,71.2506597546078,2.437
MDA,2001,28.5,97,94,98,507.4040762528191,25.3985939,1.471,NA,83.3234923417837,71.6566360139353,2.291
MDA,2002,25.8,97,94,98,570.7998661882931,33.9242363,1.448,NA,83.6512440151413,72.0679189727621,2.33
MDA,2003,23.4,98,96,98,682.319095965299,38.43836975,1.479,NA,83.9834832387718,72.4845086683778,2.326
MDA,2004,21.5,98,96,98,897.1784947494684,64.60713959,1.543,NA,84.3204163424305,73.0585042277255,2.247
MDA,2005,20.1,98,97,99,1034.391977469929,79.33213043,1.528,NA,84.6970913966841,73.6881674871304,2.515
MDA,2006,19,97,96,98,1183.02481442894,100.10816193,1.537,NA,85.1105293092425,74.3686465028657,2.573
MDA,2007,18.2,92,96,93,1531.2161859074763,135.44366455,1.575,NA,85.5244670482591,75.053404668561,2.62
MDA,2008,17.7,90,95,96,2110.5530535385687,185.56115723,1.638,NA,85.9389111690626,75.742452878246,2.623
MDA,2009,17.2,85,90,87,1898.4397571098816,208.53004456,1.719,NA,86.3538510383459,76.4357878576591,2.709
MDA,2010,16.8,90,97,97,2436.7993510242086,198.28894043,1.703,89.0274736504044,86.7693011719513,77.1334278567767,2.743
MDA,2011,16.5,93,91,96,2941.362240660208,214.98246765,1.65,88.667058859956,87.1852515314288,77.835369795755,2.828
MDA,2012,16.2,92,91,92,3044.8084324814986,223.61895752,1.661,88.9615898046282,87.601707230864,78.5416235324603,2.889
MDA,2013,16,90,91,92,3321.0439779571934,231.66229248,1.622,88.9174917032512,88.0186693421827,79.2521957133911,3.06
