iso3,year,basic_sanitation
CHI,2009,NA
CHI,2010,NA
CHI,2011,NA
CHI,2012,NA
CHI,2013,NA
CHI,2014,NA
CHI,2015,NA
CHI,2016,NA
CHI,2017,NA
CHI,2018,NA
CHI,2019,NA
CHI,2020,NA
CHI,2021,NA
CHI,2022,NA
CHI,2023,NA
CHI,2024,NA
CHL,2000,93.0315875725164
CHL,2001,93.4409142723436
CHL,2002,93.8324984055007
CHL,2003,94.1786535457262
CHL,2004,94.5235711330979
CHL,2005,94.8666435594801
CHL,2006,95.2084736344443
CHL,2007,95.5487017791555
CHL,2008,95.8876613172274
CHL,2009,96.2250417785822
CHL,2010,96.5608717645089
CHL,2011,96.895427820741
CHL,2012,97.2284642217627
CHL,2013,97.5601040614425
CHL,2014,97.8903546452322
CHL,2015,98.2192140338201
CHL,2016,98.5469573760897
CHL,2017,98.8734482786872
CHL,2018,99.1482997350228
CHL,2019,99.2440906332437
CHL,2020,99.3144814902357
CHL,2021,100
CHL,2022,99.9999982963226
CHL,2023,100
CHL,2024,99.9999955987514
CHN,2000,56.8201092570023
CHN,2001,57.5684600392291
CHN,2002,59.7190918918749
CHN,2003,61.8436136467816
CHN,2004,63.9406214031558
CHN,2005,66.007414871417
CHN,2006,68.0323487727096
CHN,2007,70.020980914326
CHN,2008,71.9796237589
CHN,2009,73.906061649452
CHN,2010,75.8010481056182
CHN,2011,77.6512502388913
CHN,2012,79.464667537609
CHN,2013,81.2468005281191
CHN,2014,82.9984761523817
CHN,2015,84.7193121416501
CHN,2016,86.4094766918916
CHN,2017,88.0683084431652
CHN,2018,89.6942189460529
CHN,2019,91.2881339239822
CHN,2020,92.8514975328901
CHN,2021,94.3857583646751
CHN,2022,95.8923648413213
CHN,2023,97.2411682339468
CHN,2024,97.2718787578263
CIV,2000,20.0416175559052
CIV,2001,20.7171311612942
CIV,2002,21.3928455958678
CIV,2003,22.0684596804749
CIV,2004,22.7442737383766
CIV,2005,23.5549453716697
CIV,2006,24.3743169320385
CIV,2007,25.2023258965762
CIV,2008,26.0389018909406
CIV,2009,26.8833706227341
CIV,2010,27.736273942075
CIV,2011,28.5975387967836
CIV,2012,29.4667970282772
CIV,2013,30.3439798658214
CIV,2014,31.2290182892459
CIV,2015,32.1245714539308
CIV,2016,33.0299664803717
CIV,2017,33.945429522791
CIV,2018,34.8708875943719
CIV,2019,35.8059580233634
CIV,2020,36.7505613601134
CIV,2021,37.704616869195
CIV,2022,38.6680398290793
CIV,2023,39.6407426651959
CIV,2024,40.4070687976128
CMR,2000,37.5661811000038
CMR,2001,37.7799954148968
CMR,2002,37.9947075137207
CMR,2003,38.3633336781567
CMR,2004,38.736762781943
CMR,2005,39.1141100533379
CMR,2006,39.4959944299355
CMR,2007,39.8824343932762
CMR,2008,40.2734502147764
CMR,2009,40.6687438087427
CMR,2010,41.0686436848584
CMR,2011,41.47285114669
CMR,2012,41.8813685431632
CMR,2013,42.2938755253473
CMR,2014,42.7103744161323
CMR,2015,43.1308620153925
CMR,2016,43.555339313602
CMR,2017,43.9831129823405
CMR,2018,44.4148640176423
CMR,2019,44.8498829146317
CMR,2020,45.2885112207418
CMR,2021,45.7300133468788
CMR,2022,46.1747220268822
CMR,2023,46.6226225275107
CMR,2024,47.0729484414837
COD,2000,23.7477310886232
COD,2001,23.2925757259411
COD,2002,22.8409794207926
COD,2003,22.3929738740922
COD,2004,21.9485957968142
COD,2005,21.5079480867388
COD,2006,21.0891369417888
COD,2007,20.6788073735842
COD,2008,20.2769257473546
COD,2009,19.8835866395137
COD,2010,19.4987263873328
COD,2011,19.1224518584775
COD,2012,18.754668067258
COD,2013,18.3953621300218
COD,2014,18.044594889942
COD,2015,17.7022823048892
COD,2016,17.3684018777428
COD,2017,17.0428367247806
COD,2018,16.7256345274003
COD,2019,16.416662028181
COD,2020,16.1158651582213
COD,2021,16.1461710925268
COD,2022,16.1744730669276
COD,2023,16.2386817602994
COD,2024,16.3033122368932
COG,2000,11.9201113215231
COG,2001,11.9684717452745
COG,2002,12.2942562189499
COG,2003,12.623677389001
COG,2004,13.081524943127
COG,2005,13.5511098859657
COG,2006,14.0325360521402
COG,2007,14.526041670099
COG,2008,15.0320398597223
COG,2009,15.5506904084731
COG,2010,16.0823108780158
COG,2011,16.6267539486772
COG,2012,17.1843319193312
COG,2013,17.7552084772419
COG,2014,18.3393600656814
COG,2015,18.9369281667441
COG,2016,19.5480521293593
COG,2017,20.1728789551264
COG,2018,20.2685707874205
COG,2019,20.3642632516174
COG,2020,20.4597460251332
COG,2021,20.5548099594917
COG,2022,NA
COG,2023,NA
COG,2024,NA
COL,2000,75.4148773585247
COL,2001,76.3087852021203
COL,2002,77.201981016796
COL,2003,78.094433998105
COL,2004,78.9859213001689
COL,2005,79.8764166229858
COL,2006,80.7659057665672
COL,2007,81.654183644965
COL,2008,82.5414361223495
COL,2009,83.4276365451397
COL,2010,84.3126146543662
COL,2011,85.1963554743704
COL,2012,86.0790424953877
COL,2013,86.9605014574524
COL,2014,87.8407302764007
COL,2015,88.7199118898909
COL,2016,89.5980252896949
COL,2017,90.4749374427322
COL,2018,91.3506596764722
COL,2019,92.2252062631808
COL,2020,93.0987394041419
COL,2021,93.9711220297613
COL,2022,94.8425154559797
COL,2023,95.7128008202529
COL,2024,96.5820151977995
COM,2000,24.4251137817351
COM,2001,26.1545650647282
COM,2002,27.7107884685143
COM,2003,29.2480866735385
COM,2004,30.7668527595674
COM,2005,32.2696522597859
COM,2006,33.75605986205
COM,2007,35.2256531986229
COM,2008,36.6778613088967
COM,2009,38.1124210259684
COM,2010,39.5290364231299
COM,2011,40.9270162396415
COM,2012,42.3060704892515
COM,2013,43.665877233981
COM,2014,45.005792347169
COM,2015,46.3255872493184
COM,2016,47.6248040673008
COM,2017,48.9029223957365
COM,2018,50.159514854681
COM,2019,51.3942491790653
COM,2020,52.6066035113726
COM,2021,53.7961210274577
COM,2022,54.9623663372908
COM,2023,56.104836588019
COM,2024,57.2230888156822
CPV,2000,36.827954010232
CPV,2001,39.1910554393962
CPV,2002,41.5375071985025
CPV,2003,43.8664094982459
CPV,2004,46.1784728572733
CPV,2005,48.4726022548582
CPV,2006,50.7498010778296
CPV,2007,53.0093493269466
CPV,2008,55.2521980462488
CPV,2009,57.4769284411617
CPV,2010,59.6818514080991
CPV,2011,61.8006547143134
CPV,2012,63.9530735782999
CPV,2013,66.0992428842147
CPV,2014,68.2388818808702
CPV,2015,70.3717073692285
CPV,2016,72.496932762021
CPV,2017,74.6142580571751
CPV,2018,76.7237249815456
CPV,2019,78.8249549430518
CPV,2020,80.9181460926349
CPV,2021,83.0030877232497
CPV,2022,83.045304882988
CPV,2023,83.0869470550891
CPV,2024,83.1279216157097
CRI,2000,93.6849644850518
CRI,2001,93.9239551778215
CRI,2002,94.1561067618918
CRI,2003,94.3814516576699
CRI,2004,94.5999033929198
CRI,2005,94.8112740526154
CRI,2006,95.0158919320253
CRI,2007,95.2137195498557
CRI,2008,95.4049708043013
CRI,2009,95.6700736028265
CRI,2010,95.9272885931521
CRI,2011,96.176583273924
CRI,2012,96.4170699422162
CRI,2013,96.6492260936329
CRI,2014,96.8735289807789
CRI,2015,97.0905446199626
CRI,2016,97.3007564187582
CRI,2017,97.5045870013496
CRI,2018,97.7025136559983
CRI,2019,97.8949564570676
CRI,2020,98.0823538854413
CRI,2021,98.265064236441
CRI,2022,98.4434940972081
CRI,2023,98.6179737414505
CRI,2024,98.7888406524124
CSS,2000,NA
CSS,2001,82.13480979975374
CSS,2002,82.5607161895709
CSS,2003,82.97890115777072
CSS,2004,83.40725045802839
CSS,2005,87.24435305912546
CSS,2006,87.56533217093055
CSS,2007,87.88863167019241
CSS,2008,88.21086693685213
CSS,2009,88.52642669686631
CSS,2010,88.84498488369222
CSS,2011,89.14774182032426
CSS,2012,89.44309160247354
CSS,2013,89.75542838935435
CSS,2014,90.0390168085027
CSS,2015,90.30021586218183
CSS,2016,90.53888723914834
CSS,2017,90.7771375893304
CSS,2018,91.13267255704875
CSS,2019,91.41142179740761
CSS,2020,91.44619418043095
CSS,2021,91.57155460463123
CSS,2022,91.73897766224567
CSS,2023,92.12605263891177
CSS,2024,92.11532995774722
CUB,2000,81.3080697127974
CUB,2001,81.5051365608873
CUB,2002,81.700801188387
CUB,2003,81.8877194696665
CUB,2004,82.0663791534735
CUB,2005,82.6899916406474
CUB,2006,83.3149183953816
CUB,2007,83.9411498169061
CUB,2008,84.5686588894511
CUB,2009,85.1973567326843
CUB,2010,85.8273291036307
CUB,2011,86.4585513716305
CUB,2012,87.0910198102198
CUB,2013,87.7216207113472
CUB,2014,88.3531363979165
CUB,2015,88.9864920345571
CUB,2016,89.6215521812865
CUB,2017,90.2590050806412
CUB,2018,90.8986460916429
CUB,2019,91.5402228633008
CUB,2020,92.1835753798285
CUB,2021,92.8284902817438
CUB,2022,93.4747105097717
CUB,2023,94.1220801306732
CUB,2024,94.7703506688301
CUW,2000,98.3110015914789
CUW,2001,98.3770070202266
CUW,2002,98.4430124489743
CUW,2003,98.5090178777219
CUW,2004,98.5750233064696
CUW,2005,98.6410287352173
CUW,2006,98.707034163965
CUW,2007,98.7730395927127
CUW,2008,98.8390450214604
CUW,2009,98.9050504502081
CUW,2010,98.9710558789558
CUW,2011,99.0370613077035
CUW,2012,99.1030667364512
CUW,2013,99.1690721651989
CUW,2014,99.1690721651989
CUW,2015,99.1690721651989
CUW,2016,99.1690721651989
CUW,2017,99.1690721651989
CUW,2018,NA
CUW,2019,NA
CUW,2020,NA
CUW,2021,NA
CUW,2022,NA
CUW,2023,NA
CUW,2024,NA
CYM,2000,NA
CYM,2001,83.9378304447852
CYM,2002,83.9378304447852
CYM,2003,83.9378304447852
CYM,2004,83.9378304447852
CYM,2005,83.9378304447852
CYM,2006,83.8037938650307
CYM,2007,83.669757285276
CYM,2008,83.5357207055214
CYM,2009,83.518925
CYM,2010,83.5017524539877
CYM,2011,83.4842030674846
CYM,2012,83.4662768404908
CYM,2013,83.4479737730061
CYM,2014,83.4292938650307
CYM,2015,83.4102371165644
CYM,2016,83.3908035276073
CYM,2017,83.3709930981595
CYM,2018,83.3508058282208
CYM,2019,83.3302417177914
CYM,2020,83.3093007668711
CYM,2021,83.2879829754601
CYM,2022,83.2662883435582
CYM,2023,83.2442168711656
CYM,2024,83.2442168711656
CYP,2000,99.6199406645238
CYP,2001,99.6200247256728
CYP,2002,99.6199751312853
CYP,2003,99.6136877795187
CYP,2004,99.6072927397661
CYP,2005,99.6007951565338
CYP,2006,99.5942003777619
CYP,2007,99.5874947603584
CYP,2008,99.5806869469341
CYP,2009,99.57376515883
CYP,2010,99.5667445489434
CYP,2011,99.5596171415889
CYP,2012,99.5523804913216
CYP,2013,99.5451371787791
CYP,2014,99.5378944664201
CYP,2015,99.5306978983581
CYP,2016,99.5235457103291
CYP,2017,99.5164756897262
CYP,2018,99.5094911557165
CYP,2019,99.5026390696851
CYP,2020,99.4959339092573
CYP,2021,99.4893875128893
CYP,2022,99.4830286709908
CYP,2023,99.4768823557025
CYP,2024,99.477676242612
CZE,2000,99.0199352987206
CZE,2001,99.0183220788767
CZE,2002,99.0224988407021
CZE,2003,99.0268406201915
CZE,2004,99.0313656821167
CZE,2005,99.0360747100717
CZE,2006,99.0409691577394
CZE,2007,99.0460417932649
CZE,2008,99.0513031802799
CZE,2009,99.0567489826448
CZE,2010,99.0623856130317
CZE,2011,99.0682046251775
CZE,2012,99.0741157391505
CZE,2013,99.0797791585542
CZE,2014,99.0755485007891
CZE,2015,99.0751703935412
CZE,2016,99.0747972565215
CZE,2017,99.0743713886289
CZE,2018,99.073893834029
CZE,2019,99.0733677168251
CZE,2020,99.0728030542538
CZE,2021,99.0721814938167
CZE,2022,99.0715177493914
CZE,2023,99.0708089030162
CZE,2024,99.0700543925256
DEU,2000,99.21811250617
DEU,2001,99.2187285711442
DEU,2002,99.2193421952122
DEU,2003,99.2199547418402
DEU,2004,99.2205650986776
DEU,2005,99.2211744184797
DEU,2006,99.2217727206521
DEU,2007,99.2223722833519
DEU,2008,99.2229706553604
DEU,2009,99.2235594374559
DEU,2010,99.2241473116782
DEU,2011,99.2247340689137
DEU,2012,99.2247613890783
DEU,2013,99.2247932083091
DEU,2014,99.2248234415877
DEU,2015,99.2248544718085
DEU,2016,99.224925403148
DEU,2017,99.2250385348841
DEU,2018,99.2251947749957
DEU,2019,99.2253839958428
DEU,2020,99.2256156866511
DEU,2021,99.2258902349631
DEU,2022,99.2262023543276
DEU,2023,99.2265552501835
DEU,2024,99.2269528917777
DJI,2000,43.8005585471414
DJI,2001,43.8212949493816
DJI,2002,43.8420347636871
DJI,2003,43.8627723780355
DJI,2004,43.883509634259
DJI,2005,45.4139101542283
DJI,2006,46.9402321181691
DJI,2007,48.4620248883816
DJI,2008,49.9792625492526
DJI,2009,51.4914501079009
DJI,2010,53.0040688366127
DJI,2011,54.5173591170882
DJI,2012,56.031031232703
DJI,2013,57.545815952446
DJI,2014,59.060863750812
DJI,2015,60.5779617075524
DJI,2016,62.0957006266769
DJI,2017,63.6147917367826
DJI,2018,65.1354027813767
DJI,2019,66.6577106028334
DJI,2020,66.7421157146302
DJI,2021,66.8311205695029
DJI,2022,66.9247194918968
DJI,2023,67.0234840121481
DJI,2024,NA
DMA,2000,64.0425728567548
DMA,2001,65.298253781627
DMA,2002,66.5539347064993
DMA,2003,67.8096156313715
DMA,2004,69.0652965562438
DMA,2005,70.3209774811161
DMA,2006,71.5766584059883
DMA,2007,72.8323393308606
DMA,2008,74.0880202557328
DMA,2009,75.3437011806051
DMA,2010,76.5993821054773
DMA,2011,77.8550630303496
DMA,2012,79.1107439552219
DMA,2013,80.3664248800941
DMA,2014,80.3664248800941
DMA,2015,80.3664248800941
DMA,2016,80.3664248800941
DMA,2017,80.3664248800941
DMA,2018,NA
DMA,2019,NA
DMA,2020,NA
DMA,2021,NA
DMA,2022,NA
DMA,2023,NA
DMA,2024,NA
DNK,2000,99.5972376023296
DNK,2001,99.5972416304782
DNK,2002,99.5972442699568
DNK,2003,99.5972440111371
DNK,2004,99.5972402944734
DNK,2005,99.597236324295
DNK,2006,99.5972374048181
DNK,2007,99.5972334856175
DNK,2008,99.5972323943496
DNK,2009,99.5972316699416
DNK,2010,99.5972300585554
DNK,2011,99.5972309188778
DNK,2012,99.5972365782487
DNK,2013,99.5972308171769
DNK,2014,99.5972357033725
DNK,2015,99.5972338246899
DNK,2016,99.5972301475052
DNK,2017,99.5972303913109
DNK,2018,99.5972321137483
DNK,2019,99.5972264992143
DNK,2020,99.5972310070963
DNK,2021,99.5972289739284
DNK,2022,99.5972313839473
DNK,2023,99.5972246130908
DNK,2024,99.5972261435858
DOM,2000,76.5972413927346
DOM,2001,77.1486058727442
DOM,2002,77.6989945887233
DOM,2003,78.3032583035324
DOM,2004,78.9271188808874
DOM,2005,79.5457900352117
DOM,2006,80.1598054522456
DOM,2007,80.7688357715562
DOM,2008,81.3729094599305
DOM,2009,81.9711115493229
DOM,2010,82.5643436966814
DOM,2011,83.1400170777366
DOM,2012,83.7029811065399
DOM,2013,84.2618165680841
DOM,2014,84.8168092520689
DOM,2015,85.3681191078801
DOM,2016,85.9156708340948
DOM,2017,86.4591843551148
DOM,2018,86.9970340675961
DOM,2019,87.5294360450425
DOM,2020,88.0566185078015
DOM,2021,88.5790077931484
DOM,2022,89.0968114947434
DOM,2023,89.6102380882298
DOM,2024,90.1198237574984
DZA,2000,84.480825904855
DZA,2001,84.7599258051821
DZA,2002,85.0328039749713
DZA,2003,85.2991661888618
DZA,2004,85.5590698525635
DZA,2005,85.8122570569518
DZA,2006,86.0591336531477
DZA,2007,86.2994372254318
DZA,2008,86.5335634120034
DZA,2009,86.7594833299859
DZA,2010,86.9781345697396
DZA,2011,87.1892375603954
DZA,2012,87.0935387595053
DZA,2013,86.9868785430175
DZA,2014,86.8698473645812
DZA,2015,86.7425206516531
DZA,2016,86.6054840366106
DZA,2017,86.4588236326811
DZA,2018,86.3030907782839
DZA,2019,86.1385037232471
DZA,2020,85.9654731245039
DZA,2021,85.7843029485606
DZA,2022,85.8262858406741
DZA,2023,85.8670433970582
DZA,2024,85.9064861325463
EAP,2000,56.330594593200296
EAP,2001,57.23149209476397
EAP,2002,59.32134660394252
EAP,2003,61.17921328172504
EAP,2004,63.018638140260016
EAP,2005,64.8412846601322
EAP,2006,66.63066589519981
EAP,2007,68.4287609423732
EAP,2008,70.20607506061374
EAP,2009,71.96116937227129
EAP,2010,73.69388614887659
EAP,2011,75.39421180270591
EAP,2012,77.07172187745859
EAP,2013,78.72886349640417
EAP,2014,80.36651445907155
EAP,2015,81.98394448674001
EAP,2016,83.58220566810259
EAP,2017,85.1612904831338
EAP,2018,86.7164623211125
EAP,2019,88.24841108314762
EAP,2020,89.74934820342537
EAP,2021,91.22979600969128
EAP,2022,92.576331860161
EAP,2023,93.80707777190716
EAP,2024,94.26036441539708
EAR,2000,37.590069475716184
EAR,2001,39.08520723996079
EAR,2002,40.69151811108193
EAR,2003,42.3173089232731
EAR,2004,44.06431875371243
EAR,2005,45.84005614433397
EAR,2006,47.64243397104773
EAR,2007,49.467500749967066
EAR,2008,51.301362335195684
EAR,2009,53.1383555033196
EAR,2010,54.98530610606608
EAR,2011,56.833320040420794
EAR,2012,58.68000561908185
EAR,2013,60.862742177143915
EAR,2014,62.71151919685358
EAR,2015,64.5760088750241
EAR,2016,66.43567437010347
EAR,2017,67.9114060278797
EAR,2018,69.76778198732623
EAR,2019,71.63014363780881
EAR,2020,73.44706596924254
EAR,2021,75.20932576887444
EAR,2022,76.92930050651374
EAR,2023,78.48967816554466
EAR,2024,79.8931379649915
EAS,2000,60.86914238607574
EAS,2001,61.65969369039263
EAS,2002,63.465339899149605
EAS,2003,65.11620731324194
EAS,2004,66.75065905661538
EAS,2005,68.37113223340178
EAS,2006,69.96813164160737
EAS,2007,71.577121023138
EAS,2008,73.16991492681768
EAS,2009,74.74013505922268
EAS,2010,76.29065663020968
EAS,2011,77.81080486796989
EAS,2012,79.31041701638537
EAS,2013,80.79295306787242
EAS,2014,82.26117969636842
EAS,2015,83.71323300587102
EAS,2016,85.14968609029742
EAS,2017,86.5689796547393
EAS,2018,87.96938962563398
EAS,2019,89.35054750235182
EAS,2020,90.7035127422502
EAS,2021,92.03684263746985
EAS,2022,93.25315596949068
EAS,2023,94.36700314188019
EAS,2024,94.78214688613079
ECA,2000,90.02185034172074
ECA,2001,90.16965400682788
ECA,2002,90.52362954890393
ECA,2003,90.87829261499165
ECA,2004,91.26793148650508
ECA,2005,91.68958624616721
ECA,2006,92.10608637787121
ECA,2007,92.5282557399113
ECA,2008,92.93544756507666
ECA,2009,93.34221330107765
ECA,2010,93.75035076134644
ECA,2011,94.1542552565247
ECA,2012,94.5548268655708
ECA,2013,94.95168185613568
ECA,2014,95.34475081577122
ECA,2015,95.72580748494718
ECA,2016,96.10508638424861
ECA,2017,96.48217322329995
ECA,2018,96.85509328407454
ECA,2019,97.24063585844748
ECA,2020,97.56842998348901
ECA,2021,97.70702826988752
ECA,2022,97.81577455800772
ECA,2023,97.92032396557308
ECA,2024,98.10765804594759
ECS,2000,95.35333373233087
ECS,2001,94.78681700479957
ECS,2002,92.72168787199968
ECS,2003,92.87061646404148
ECS,2004,93.02768477287026
ECS,2005,93.19273046392163
ECS,2006,93.37481186999966
ECS,2007,93.6514636237799
ECS,2008,93.92013481449766
ECS,2009,94.17959897846805
ECS,2010,94.43627162425562
ECS,2011,94.68228466923416
ECS,2012,94.9312005885491
ECS,2013,95.17824210703425
ECS,2014,95.42284948276561
ECS,2015,95.67216899379783
ECS,2016,95.92282858837885
ECS,2017,96.16055642609456
ECS,2018,96.38962249531436
ECS,2019,96.6125525612032
ECS,2020,96.82164085669585
ECS,2021,96.98148749080555
ECS,2022,97.14028291745099
ECS,2023,97.29507218066172
ECS,2024,97.44325559990162
ECU,2000,73.0247894296071
ECU,2001,73.682272686074
ECU,2002,74.2940388985466
ECU,2003,74.8765406550674
ECU,2004,75.4556589592685
ECU,2005,76.2586729736281
ECU,2006,77.060905576886
ECU,2007,77.862718659502
ECU,2008,78.663760639549
ECU,2009,79.4640520853321
ECU,2010,80.2637776434408
ECU,2011,81.0578095261347
ECU,2012,81.8481545734272
ECU,2013,82.6385639070942
ECU,2014,83.4289010855999
ECU,2015,84.2194382578739
ECU,2016,85.0099232884518
ECU,2017,85.8004886348106
ECU,2018,86.5928399282026
ECU,2019,87.3866333551063
ECU,2020,88.1817507856303
ECU,2021,88.9779601085787
ECU,2022,89.7233208052462
ECU,2023,90.5556911375942
ECU,2024,91.204340143216
EGY,2000,91.974568364989
EGY,2001,92.1886612012788
EGY,2002,92.4027780839966
EGY,2003,92.6169160199968
EGY,2004,92.8310689127908
EGY,2005,93.0452392877341
EGY,2006,93.2594315118991
EGY,2007,93.4714314337652
EGY,2008,93.6821208332209
EGY,2009,93.8929162055799
EGY,2010,94.1037046412727
EGY,2011,94.3145999279775
EGY,2012,94.5236904418701
EGY,2013,94.7328979128496
EGY,2014,94.9421220877045
EGY,2015,95.1514018679127
EGY,2016,95.3608044893643
EGY,2017,95.5716159808707
EGY,2018,95.7838228519798
EGY,2019,95.9974521361916
EGY,2020,96.21249765428
EGY,2021,96.4288914179465
EGY,2022,96.6466119170931
EGY,2023,96.8657483684403
EGY,2024,97.086129419198
EMU,2000,98.84561464310748
EMU,2001,98.85627931009414
EMU,2002,98.86788821280147
EMU,2003,98.87588215138815
EMU,2004,98.88361376147301
EMU,2005,98.89129601324969
EMU,2006,98.897744060783
EMU,2007,98.90345403436689
EMU,2008,98.90976461893219
EMU,2009,98.91652745530378
EMU,2010,98.92400728192814
EMU,2011,98.9301675964367
EMU,2012,98.93603788082669
EMU,2013,98.94074335406728
EMU,2014,98.94480363474271
EMU,2015,98.9560924538183
EMU,2016,98.96693764414373
EMU,2017,98.97562775595472
EMU,2018,98.98350487264224
EMU,2019,98.98942025218537
EMU,2020,98.99393607220381
EMU,2021,98.99729455437465
EMU,2022,99.03597025592532
EMU,2023,99.03891971370945
EMU,2024,99.03760144844038
ERI,2000,8.28530072689983
ERI,2001,8.6404789305264
ERI,2002,8.98629579771191
ERI,2003,9.32208650503035
ERI,2004,9.64744722939411
ERI,2005,9.96153520031783
ERI,2006,10.2644175982683
ERI,2007,10.5550786241031
ERI,2008,10.8337740406528
ERI,2009,11.0220414202395
ERI,2010,11.2019452505005
ERI,2011,11.3735403344941
ERI,2012,11.5365173088441
ERI,2013,11.6362700094956
ERI,2014,11.7366810070379
ERI,2015,11.8379124928254
ERI,2016,11.9399660140866
ERI,2017,NA
ERI,2018,NA
ERI,2019,NA
ERI,2020,NA
ERI,2021,NA
ERI,2022,NA
ERI,2023,NA
ERI,2024,NA
ESP,2000,99.81337600395
ESP,2001,99.8132386621396
ESP,2002,99.8203750851097
ESP,2003,99.8274307046271
ESP,2004,99.8345059516588
ESP,2005,99.8416133982387
ESP,2006,99.8487382179383
ESP,2007,99.8558830962321
ESP,2008,99.8630455498867
ESP,2009,99.8702292600301
ESP,2010,99.8774338307554
ESP,2011,99.8846622975312
ESP,2012,99.8919111266773
ESP,2013,99.8991712740444
ESP,2014,99.9060955227569
ESP,2015,99.9124654207722
ESP,2016,99.9188850913844
ESP,2017,99.9198350404292
ESP,2018,99.9195992102324
ESP,2019,99.9193505376925
ESP,2020,99.9191055578582
ESP,2021,99.9188670826466
ESP,2022,99.9186101900368
ESP,2023,99.9183686152338
ESP,2024,99.9181189186239
EST,2000,99.7576887855181
EST,2001,99.7554350798851
EST,2002,99.75165299687
EST,2003,99.7067384625393
EST,2004,99.6452315858009
EST,2005,99.5838417211126
EST,2006,99.522563231891
EST,2007,99.4613971184116
EST,2008,99.4003505685032
EST,2009,99.3394223505559
EST,2010,99.2786089293532
EST,2011,99.2179098220074
EST,2012,99.1574914721091
EST,2013,99.0971593772044
EST,2014,99.0367024476379
EST,2015,99.0355098457434
EST,2016,99.0342292897259
EST,2017,99.0328460543917
EST,2018,99.0313545119292
EST,2019,99.0297517072032
EST,2020,99.0280228246995
EST,2021,99.0261691561023
EST,2022,99.0241800879557
EST,2023,99.0220443822146
EST,2024,99.0214935273124
ETH,2000,2.9657663244498
ETH,2001,3.22631881592251
ETH,2002,3.48709965924687
ETH,2003,3.74769441878364
ETH,2004,4.03281392420472
ETH,2005,4.31725101635963
ETH,2006,4.60119614731006
ETH,2007,4.88681883136837
ETH,2008,5.196915075959
ETH,2009,5.50779854946485
ETH,2010,5.82002469888892
ETH,2011,6.13343630352376
ETH,2012,6.44846430368166
ETH,2013,6.76236331987807
ETH,2014,7.07793835749952
ETH,2015,7.39517563066231
ETH,2016,7.71437321783047
ETH,2017,8.0353579200927
ETH,2018,8.35875920842316
ETH,2019,8.68474048756754
ETH,2020,9.01330021395482
ETH,2021,9.3447728615381
ETH,2022,9.67915935964554
ETH,2023,10.0168072289161
ETH,2024,10.3577188356734
EUU,2000,97.52706290971295
EUU,2001,96.39897929121544
EUU,2002,96.50130142888493
EUU,2003,96.58812538146051
EUU,2004,96.67261806934151
EUU,2005,96.7565900399906
EUU,2006,96.881419406936
EUU,2007,97.01408204757028
EUU,2008,97.14606241217501
EUU,2009,97.26617552136639
EUU,2010,97.38343272818163
EUU,2011,97.49197060558086
EUU,2012,97.60234902128464
EUU,2013,97.71244395632745
EUU,2014,97.82017183360928
EUU,2015,97.9351226099889
EUU,2016,98.05009760088844
EUU,2017,98.13861184966528
EUU,2018,98.20502994246074
EUU,2019,98.25502721726951
EUU,2020,98.3017410043911
EUU,2021,98.34655242660416
EUU,2022,98.41381165445448
EUU,2023,98.45708244118858
EUU,2024,98.45977432502855
FCS,2000,37.9549761987435
FCS,2001,37.928773431005865
FCS,2002,38.049657869712355
FCS,2003,38.24254273786564
FCS,2004,38.46231226193186
FCS,2005,38.8099325577166
FCS,2006,39.16928478588661
FCS,2007,39.548267141789516
FCS,2008,39.965033269870034
FCS,2009,40.39027570026739
FCS,2010,40.84087928028924
FCS,2011,40.84847652579131
FCS,2012,41.288944146049154
FCS,2013,41.735670463698725
FCS,2014,42.17903034461274
FCS,2015,42.634989620865355
FCS,2016,43.1096501554522
FCS,2017,43.70010516056039
FCS,2018,44.16601601775629
FCS,2019,44.62279967702058
FCS,2020,45.08314923200887
FCS,2021,45.56335144776209
FCS,2022,46.11542272094475
FCS,2023,46.48661272324886
FCS,2024,46.808436159691325
FIN,2000,99.4481877671759
FIN,2001,99.4481778138621
FIN,2002,99.4481635733416
FIN,2003,99.448158371648
FIN,2004,99.4481450211676
FIN,2005,99.4481380769585
FIN,2006,99.4481326778555
FIN,2007,99.4481210814901
FIN,2008,99.4481136953925
FIN,2009,99.4481065796544
FIN,2010,99.4480868055649
FIN,2011,99.4480530393252
FIN,2012,99.4480121860374
FIN,2013,99.4479919012629
FIN,2014,99.447989639906
FIN,2015,99.4479924994101
FIN,2016,99.4479863794358
FIN,2017,99.4479844608387
FIN,2018,99.4479792179027
FIN,2019,99.4479732107755
FIN,2020,99.4479703400958
FIN,2021,99.4479633785746
FIN,2022,99.447963421715
FIN,2023,99.4479540389609
FIN,2024,99.4479455340914
FJI,2000,87.5905781537548
FJI,2001,87.645208009653
FJI,2002,87.6998330662388
FJI,2003,88.3372852839181
FJI,2004,88.9689415238331
FJI,2005,89.5944358182032
FJI,2006,89.9493490621546
FJI,2007,90.2946156798111
FJI,2008,90.6391439703364
FJI,2009,90.9745036563402
FJI,2010,91.2985247970932
FJI,2011,91.6111034972406
FJI,2012,91.9124427859318
FJI,2013,92.2023735585411
FJI,2014,92.4811636292608
FJI,2015,92.7488640903171
FJI,2016,93.0055113848616
FJI,2017,93.2511716546291
FJI,2018,93.4859578759574
