iso3,year,basic_water
AND,2010,99.9999980431632
AND,2011,100
AND,2012,99.9999982821599
AND,2013,100
AND,2014,100
AND,2015,100
AND,2016,100
AND,2017,100
AND,2018,100
AND,2019,100
AND,2020,99.9999952180714
AND,2021,100
AND,2022,99.9999963147646
AND,2023,100
AND,2024,100
ARB,2000,79.09385033605318
ARB,2001,79.38498928957038
ARB,2002,79.68335736279815
ARB,2003,80.04703979169645
ARB,2004,80.40892838233822
ARB,2005,80.92351367474228
ARB,2006,81.46815231924981
ARB,2007,81.96826836047812
ARB,2008,82.7124545564306
ARB,2009,83.23583704585234
ARB,2010,83.70630863545041
ARB,2011,84.2721084424979
ARB,2012,84.81977432949219
ARB,2013,85.35866891080619
ARB,2014,85.85921739812215
ARB,2015,86.37443888074601
ARB,2016,86.86316685576422
ARB,2017,87.29435127259185
ARB,2018,87.70678010473392
ARB,2019,88.15106136029458
ARB,2020,88.60627804687262
ARB,2021,88.95167439618683
ARB,2022,89.37121312208421
ARB,2023,89.83060485032794
ARB,2024,90.27621095814034
ARE,2000,99.6158333255027
ARE,2001,99.6138918433509
ARE,2002,99.6347999053031
ARE,2003,99.655965555115
ARE,2004,99.6773760456002
ARE,2005,99.6990274979322
ARE,2006,99.7209168610159
ARE,2007,99.7430448059765
ARE,2008,99.7654123439436
ARE,2009,99.7879969026798
ARE,2010,99.8107941876286
ARE,2011,99.8338027658417
ARE,2012,99.857009861268
ARE,2013,99.8804113765895
ARE,2014,99.903989878004
ARE,2015,99.927750524332
ARE,2016,99.9516742010968
ARE,2017,99.9757617709263
ARE,2018,100
ARE,2019,99.9999978860586
ARE,2020,99.9999979225426
ARE,2021,100
ARE,2022,100
ARE,2023,99.9999970727207
ARE,2024,100
ARG,2000,96.2840256103646
ARG,2001,96.5228185604677
ARG,2002,96.755473929203
ARG,2003,96.9824151631383
ARG,2004,97.2043389305384
ARG,2005,97.421184805077
ARG,2006,97.633212136416
ARG,2007,97.8403603213706
ARG,2008,98.0428748675662
ARG,2009,98.2407366706243
ARG,2010,98.434051534291
ARG,2011,98.6218573444855
ARG,2012,98.8052992922814
ARG,2013,98.8642047608292
ARG,2014,98.9232481866542
ARG,2015,98.9823076742804
ARG,2016,99.0413738458383
ARG,2017,NA
ARG,2018,NA
ARG,2019,NA
ARG,2020,NA
ARG,2021,NA
ARG,2022,NA
ARG,2023,NA
ARG,2024,NA
ARM,2000,95.6686709319985
ARM,2001,95.8831045898119
ARM,2002,96.1112432491429
ARM,2003,96.3451158105318
ARM,2004,96.5805389121638
ARM,2005,96.8174664083954
ARM,2006,97.0560181785414
ARM,2007,97.2960930151798
ARM,2008,97.5377930144249
ARM,2009,97.7810340877485
ARM,2010,98.0258624289459
ARM,2011,98.272291670612
ARM,2012,98.5203266865955
ARM,2013,98.7705613555546
ARM,2014,99.0173502975581
ARM,2015,99.2198934316356
ARM,2016,99.320044924050407
ARM,2017,99.420451960465
ARM,2018,99.462639280417
ARM,2019,99.4591789118501
ARM,2020,99.4561137881716
ARM,2021,99.4534764633698
ARM,2022,99.9128544293373
ARM,2023,99.9222036184019
ARM,2024,99.9315721509168
ASM,2000,95.0344768560381
ASM,2001,95.2698888592873
ASM,2002,95.5053008625365
ASM,2003,95.7407128657857
ASM,2004,95.9761248690348
ASM,2005,96.2115368722841
ASM,2006,96.4469488755332
ASM,2007,96.6823608787824
ASM,2008,96.9177728820316
ASM,2009,97.1531848852808
ASM,2010,97.3885968885299
ASM,2011,97.6240088917791
ASM,2012,97.8594208950283
ASM,2013,98.0948328982775
ASM,2014,98.3302449015267
ASM,2015,98.5656569047758
ASM,2016,98.801068908025
ASM,2017,99.0364809112742
ASM,2018,99.2718929145234
ASM,2019,99.5073049177726
ASM,2020,99.7427169210217
ASM,2021,99.9781289242709
ASM,2022,100
ASM,2023,100
ASM,2024,100
ATG,2000,97.4577878338136
ATG,2001,97.5248437141817
ATG,2002,97.5893217683329
ATG,2003,97.6549763744198
ATG,2004,97.7217760832298
ATG,2005,97.7897055772759
ATG,2006,97.8587455751822
ATG,2007,97.9288759157596
ATG,2008,98.0000819253765
ATG,2009,98.0723568247824
ATG,2010,98.1456600056125
ATG,2011,98.2201657181989
ATG,2012,98.2971057730873
ATG,2013,98.3743397990659
ATG,2014,98.4518716600129
ATG,2015,98.5296965955538
ATG,2016,98.6078413769816
ATG,2017,98.6862412364466
ATG,2018,98.7648515516048
ATG,2019,98.8436169017974
ATG,2020,98.9224941519798
ATG,2021,98.9226250605056
ATG,2022,98.9227120997739
ATG,2023,98.9227464138028
ATG,2024,98.9227269324043
AUS,2000,99.7122967555461
AUS,2001,99.7112430397977
AUS,2002,99.7121919885478
AUS,2003,99.7343601568019
AUS,2004,99.7563424952725
AUS,2005,99.7781476301651
AUS,2006,99.7997730308655
AUS,2007,99.8212480845919
AUS,2008,99.8425531204552
AUS,2009,99.8636787110095
AUS,2010,99.8831426844635
AUS,2011,99.8919671201613
AUS,2012,99.9007717329478
AUS,2013,99.9095874586183
AUS,2014,99.9614825180861
AUS,2015,99.9700064923964
AUS,2016,99.9699685481919
AUS,2017,99.9699329598972
AUS,2018,99.9698940747082
AUS,2019,99.9698532048744
AUS,2020,99.9698157102474
AUS,2021,99.9697732704149
AUS,2022,99.9697269040604
AUS,2023,99.9696841388095
AUS,2024,99.9696359649334
AUT,2000,99.9999997318786
AUT,2001,100
AUT,2002,100
AUT,2003,100
AUT,2004,100
AUT,2005,100
AUT,2006,99.9999993859507
AUT,2007,99.9999988465267
AUT,2008,99.9999991552281
AUT,2009,99.999999017009
AUT,2010,100
AUT,2011,100
AUT,2012,100
AUT,2013,99.9999971905454
AUT,2014,100
AUT,2015,100
AUT,2016,100
AUT,2017,99.9999980909991
AUT,2018,100
AUT,2019,99.9999997360902
AUT,2020,99.9999975918171
AUT,2021,100
AUT,2022,99.999997328228
AUT,2023,100
AUT,2024,99.9999971947745
AZE,2000,75.5627604174925
AZE,2001,76.4735701189235
AZE,2002,77.3859207363957
AZE,2003,78.3004156072873
AZE,2004,79.2166351690635
AZE,2005,80.1342105544124
AZE,2006,81.0533923471331
AZE,2007,81.9743802928687
AZE,2008,82.8965426494473
AZE,2009,83.8200869435287
AZE,2010,84.7487471999046
AZE,2011,85.6816333472465
AZE,2012,86.6181028034085
AZE,2013,87.5577162731315
AZE,2014,88.4995796810973
AZE,2015,89.4430394265685
AZE,2016,90.3873981119226
AZE,2017,91.3319756877674
AZE,2018,92.2760684532057
AZE,2019,93.2188338102912
AZE,2020,94.1597003364215
AZE,2021,95.0977447085139
AZE,2022,96.0035655798849
AZE,2023,96.8490385896936
AZE,2024,97.6880841665339
BDI,2000,49.9050035081871
BDI,2001,50.6076370665848
BDI,2002,51.3135864667635
BDI,2003,52.0224447392286
BDI,2004,52.7341459347256
BDI,2005,53.4486364755219
BDI,2006,54.1661932522389
BDI,2007,54.8864129509112
BDI,2008,55.6098997229937
BDI,2009,56.3355825265759
BDI,2010,57.0647160568921
BDI,2011,57.7968901680733
BDI,2012,58.5316929409599
BDI,2013,59.2700188901238
BDI,2014,60.0108002103421
BDI,2015,60.754598685409
BDI,2016,61.5013152508053
BDI,2017,62.2508547109649
BDI,2018,63.0031105309043
BDI,2019,63.7579908768374
BDI,2020,64.4028716190814
BDI,2021,65.0493033882129
BDI,2022,65.6975597350143
BDI,2023,65.8069881708757
BDI,2024,65.9191041847553
BEL,2000,99.9999953394811
BEL,2001,99.9999973086871
BEL,2002,100
BEL,2003,99.9999968589093
BEL,2004,100
BEL,2005,100
BEL,2006,100
BEL,2007,100
BEL,2008,99.9999989331379
BEL,2009,100
BEL,2010,100
BEL,2011,100
BEL,2012,100
BEL,2013,100
BEL,2014,100
BEL,2015,99.9999977589531
BEL,2016,99.9999981505316
BEL,2017,100
BEL,2018,99.9999964912518
BEL,2019,100
BEL,2020,100
BEL,2021,99.9999987625062
BEL,2022,100
BEL,2023,99.9999973101139
BEL,2024,100
BEN,2000,61.053428974703
BEN,2001,61.4110451186381
BEN,2002,61.7826864714812
BEN,2003,62.177768242791
BEN,2004,62.5694755970266
BEN,2005,62.9572986699117
BEN,2006,63.3414202893598
BEN,2007,63.722003378885
BEN,2008,64.0987736405784
BEN,2009,64.471280030876
BEN,2010,64.8398943690565
BEN,2011,65.2045676976255
BEN,2012,65.5652472683148
BEN,2013,65.9215151449037
BEN,2014,66.2745990254867
BEN,2015,66.6240261475915
BEN,2016,66.9697053582587
BEN,2017,67.3115299235489
BEN,2018,67.6494113960798
BEN,2019,67.9832516982572
BEN,2020,68.3129505616936
BEN,2021,68.6381245479094
BEN,2022,68.9589815769274
BEN,2023,69.2752913846942
BEN,2024,69.5868397867067
BFA,2000,55.6390919539438
BFA,2001,55.8329037014079
BFA,2002,55.6114304370044
BFA,2003,55.3903115715643
BFA,2004,55.1712862578843
BFA,2005,54.9540483069105
BFA,2006,54.7404102452083
BFA,2007,54.4775122533974
BFA,2008,54.1709291046909
BFA,2009,53.8607620569165
BFA,2010,53.5481792484168
BFA,2011,53.2337210751368
BFA,2012,52.9175711215547
BFA,2013,52.6002657451869
BFA,2014,52.2827255201391
BFA,2015,51.9651331528119
BFA,2016,51.6480569278797
BFA,2017,51.3308302109352
BFA,2018,51.0143648746902
BFA,2019,50.6996167671279
BFA,2020,50.3862637931321
BFA,2021,50.0752719507407
BFA,2022,49.7662606215165
BFA,2023,49.4606606678806
BFA,2024,49.9986600107497
BGD,2000,94.5566591015105
BGD,2001,94.7286986016594
BGD,2002,94.905268719924507
BGD,2003,95.0805824631407
BGD,2004,95.2545490019723
BGD,2005,95.4615869207047
BGD,2006,95.6665612927773
BGD,2007,95.8693613830189
BGD,2008,96.0698868772065
BGD,2009,96.2680515706038
BGD,2010,96.4638392169857
BGD,2011,96.6571382365005
BGD,2012,96.8477733718652
BGD,2013,97.035648544406
BGD,2014,97.220803624287
BGD,2015,97.4031438216165
BGD,2016,97.5826981722131
BGD,2017,97.7594255729943
BGD,2018,97.933316165493
BGD,2019,98.1043633059551
BGD,2020,98.2725719690138
BGD,2021,98.4379436580879
BGD,2022,98.5792972461401
BGD,2023,98.6816683567859
BGD,2024,98.7825421934741
BGR,2000,99.7377221618343
BGR,2001,99.7079288676967
BGR,2002,99.678880786955
BGR,2003,99.6504220277504
BGR,2004,99.6225650156801
BGR,2005,99.5952857314263
BGR,2006,99.5685847178938
BGR,2007,99.5424563841982
BGR,2008,99.5168989901261
BGR,2009,99.4918883371775
BGR,2010,99.4674443238524
BGR,2011,99.4435439260654
BGR,2012,99.4202191539046
BGR,2013,99.3974782704321
BGR,2014,99.3753090063738
BGR,2015,99.3537331088916
BGR,2016,99.3327228860736
BGR,2017,99.3123099116754
BGR,2018,99.292449043955
BGR,2019,99.2731656499931
BGR,2020,99.2544596990953
BGR,2021,99.2363227360567
BGR,2022,99.2187440542721
BGR,2023,99.2017331871692
BGR,2024,99.1852515713458
BHR,2000,99.958665400505
BHR,2001,99.9567270815289
BHR,2002,99.9547887625528
BHR,2003,99.9528504435767
BHR,2004,99.9509121246006
BHR,2005,99.9489738056245
BHR,2006,99.9470354866484
BHR,2007,99.9450971676723
BHR,2008,99.9431588486962
BHR,2009,99.9412205297201
BHR,2010,99.939282210744
BHR,2011,99.9373438917679
BHR,2012,99.9354055727918
BHR,2013,99.9334672538156
BHR,2014,99.9315289348395
BHR,2015,99.9295906158634
BHR,2016,99.9276522968873
BHR,2017,99.9257139779112
BHR,2018,99.9237756589351
BHR,2019,99.921837339959
BHR,2020,99.9198990209829
BHR,2021,99.9198990209829
BHR,2022,99.9198990209829
BHR,2023,99.9198990209829
BHR,2024,99.9198990209829
BHS,2000,98.0705934581737
BHS,2001,98.1289046419546
BHS,2002,98.1872158257356
BHS,2003,98.2455270095165
BHS,2004,98.3038381932975
BHS,2005,98.3621493770784
BHS,2006,98.4204605608593
BHS,2007,98.4787717446403
BHS,2008,98.5370829284212
BHS,2009,98.5953941122021
BHS,2010,98.6537052959831
BHS,2011,98.712016479764
BHS,2012,98.7703276635449
BHS,2013,98.8286388473259
BHS,2014,98.8869500311068
BHS,2015,98.9452612148878
BHS,2016,98.9452612148878
BHS,2017,98.9452612148878
BHS,2018,98.9452612148878
BHS,2019,98.9452612148878
BHS,2020,NA
BHS,2021,NA
BHS,2022,NA
BHS,2023,NA
BHS,2024,NA
BIH,2000,97.4048252713074
BIH,2001,97.319504252611
BIH,2002,97.2320116330882
BIH,2003,97.1423004507177
BIH,2004,97.0503974569639
BIH,2005,96.9562697238871
BIH,2006,96.8599179487528
BIH,2007,96.7613473898559
BIH,2008,96.6605523174734
BIH,2009,96.5575305327522
BIH,2010,96.4522822969049
BIH,2011,96.3448010624916
BIH,2012,96.2350673868213
BIH,2013,96.1231183417835
BIH,2014,96.008918332446
BIH,2015,96.0694403538991
BIH,2016,96.0724133360056
BIH,2017,96.1569041351994
BIH,2018,96.1478367143062
BIH,2019,96.1384735195781
BIH,2020,96.1287930670731
BIH,2021,96.1188407812551
BIH,2022,96.1086192936171
BIH,2023,96.0981021077665
BIH,2024,96.0873127231219
BLR,2000,97.8523126087327
BLR,2001,97.8488587505276
BLR,2002,97.8455566770834
BLR,2003,97.8422351567313
BLR,2004,97.9212434834377
BLR,2005,98.0009256778293
BLR,2006,98.081163773337
BLR,2007,98.1616148412989
BLR,2008,98.2423602894853
BLR,2009,98.3240931023965
BLR,2010,98.4067317637628
BLR,2011,98.4898792244549
BLR,2012,98.5737838074881
BLR,2013,98.658371398837
BLR,2014,98.7435395155894
BLR,2015,98.8292261861592
BLR,2016,98.9152496756769
BLR,2017,99.0015077424337
BLR,2018,99.0880364550957
BLR,2019,99.1750106647627
BLR,2020,99.2623480849323
BLR,2021,99.3932172039885
BLR,2022,99.8584120587223
BLR,2023,99.8755846398108
BLR,2024,99.8924920429612
BLZ,2000,89.4207966981103
BLZ,2001,89.6672176355809
BLZ,2002,89.9135823182955
BLZ,2003,90.1598864955055
BLZ,2004,90.4061362273858
BLZ,2005,90.6523242612086
BLZ,2006,90.8984562243048
BLZ,2007,91.1445369343611
BLZ,2008,91.3905513616233
BLZ,2009,91.6365142592411
BLZ,2010,91.8801627270239
BLZ,2011,92.1248741739695
BLZ,2012,92.3707609731193
BLZ,2013,92.6178797642057
BLZ,2014,92.8662134129202
BLZ,2015,93.1158763105632
BLZ,2016,93.3669304730938
BLZ,2017,93.6193465760244
BLZ,2018,93.8731706836075
BLZ,2019,94.1316195459167
BLZ,2020,94.3918809907388
BLZ,2021,94.6148163127858
BLZ,2022,94.7220374936113
BLZ,2023,94.8298821080115
BLZ,2024,94.8473253067341
BMU,2000,100
BMU,2001,100
BMU,2002,100
BMU,2003,100
BMU,2004,100
BMU,2005,100
BMU,2006,100
BMU,2007,100
BMU,2008,100
BMU,2009,100
BMU,2010,100
BMU,2011,100
BMU,2012,100
BMU,2013,100
BMU,2014,100
BMU,2015,100
BMU,2016,100
BMU,2017,100
BMU,2018,100
BMU,2019,100
BMU,2020,100
BMU,2021,100
BMU,2022,100
BMU,2023,100
BMU,2024,100
BOL,2000,81.2238988047302
BOL,2001,81.8386242036735
BOL,2002,82.4311855099011
BOL,2003,83.0130635028599
BOL,2004,83.5879589258241
BOL,2005,84.1552356884604
BOL,2006,84.715963142208
BOL,2007,85.2691692733434
BOL,2008,85.8158829165859
BOL,2009,86.3551793920247
BOL,2010,86.8874436823724
BOL,2011,87.4130245086648
BOL,2012,87.931656511904
BOL,2013,88.4281721555752
BOL,2014,88.9095566150389
BOL,2015,89.3856764745398
BOL,2016,89.856829031751
BOL,2017,90.322518307567
BOL,2018,90.7842800477343
BOL,2019,91.2290518215196
BOL,2020,91.6695086739786
BOL,2021,92.1056066930792
BOL,2022,92.5375227246145
BOL,2023,92.9647725892341
BOL,2024,93.3877494672031
BRA,2000,93.5416689721765
BRA,2001,93.871177189366
BRA,2002,94.1864278135922
BRA,2003,94.4949101012948
BRA,2004,94.796510365405
BRA,2005,95.0913772217223
BRA,2006,95.3798210203177
BRA,2007,95.6619556450111
BRA,2008,95.9378940948521
BRA,2009,96.2074114306889
BRA,2010,96.4709800912933
BRA,2011,96.7300307300568
BRA,2012,96.9831894902775
BRA,2013,97.230310353602
BRA,2014,97.4719067025274
BRA,2015,97.7078492139171
BRA,2016,97.921760549945
BRA,2017,98.1978808317894
BRA,2018,98.5580120515387
BRA,2019,98.773134154073
BRA,2020,99.0720677672897
BRA,2021,99.4272648803619
BRA,2022,99.6149419025106
BRA,2023,99.8980595100623
BRA,2024,99.9999987323028
BRB,2000,98.0685680611877
BRB,2001,98.1161361778788
BRB,2002,98.1637042945698
BRB,2003,98.2112724112608
BRB,2004,98.2588405279519
BRB,2005,98.3064086446429
BRB,2006,98.3539767613339
BRB,2007,98.4015448780249
BRB,2008,98.449112994716
BRB,2009,98.496681111407
BRB,2010,98.544249228098
BRB,2011,98.5918173447891
BRB,2012,98.6393854614801
BRB,2013,98.6869535781711
BRB,2014,98.7345216948622
BRB,2015,98.7820898115532
BRB,2016,98.8296579282442
BRB,2017,98.8772260449352
BRB,2018,98.9247941616263
BRB,2019,98.9723622783173
BRB,2020,99.0199303950083
BRB,2021,99.0674985116994
BRB,2022,99.1150666283904
BRB,2023,99.1626347450814
BRB,2024,99.1626347450814
BRN,2000,99.5610226883862
BRN,2001,99.5835794186549
BRN,2002,99.6061361489237
BRN,2003,99.6286928791924
BRN,2004,99.6512496094612
BRN,2005,99.6738063397299
BRN,2006,99.6963630699986
BRN,2007,99.7189198002674
BRN,2008,99.7414765305361
BRN,2009,99.7640332608049
BRN,2010,99.7865899910736
BRN,2011,99.8091467213424
BRN,2012,99.8317034516111
BRN,2013,99.8542601818798
BRN,2014,99.8768169121486
BRN,2015,99.8993736424173
BRN,2016,99.9000219255643
BRN,2017,99.9000444673207
BRN,2018,99.9000669989146
BRN,2019,99.9000895203528
BRN,2020,100
BRN,2021,100
BRN,2022,100
BRN,2023,100
BRN,2024,100
BTN,2000,83.7501240711568
BTN,2001,84.6535806640707
BTN,2002,85.6151812486618
BTN,2003,86.5628618532112
BTN,2004,87.4959833141751
BTN,2005,88.4084271837874
BTN,2006,89.2613067874058
BTN,2007,90.1032675931057
BTN,2008,90.9340269726951
BTN,2009,91.7530531120039
BTN,2010,92.5602860254371
BTN,2011,93.3554661162874
BTN,2012,94.1374950272393
BTN,2013,94.9064132984793
BTN,2014,95.6623573310029
BTN,2015,96.4055382033785
BTN,2016,97.1361403441531
BTN,2017,97.8543901425613
BTN,2018,98.426622147403
BTN,2019,98.9633804015347
BTN,2020,99.0775205402574
BTN,2021,99.1933487306505
BTN,2022,99.3108092905856
BTN,2023,99.4298614038042
BTN,2024,99.5465791835972
BWA,2000,75.45956642678
BWA,2001,75.7549489796856
BWA,2002,75.9139062526894
BWA,2003,76.0519848505784
BWA,2004,76.1888838062927
BWA,2005,76.3234089658612
BWA,2006,77.3793746447191
BWA,2007,78.8176379061459
BWA,2008,80.2083565652811
BWA,2009,81.548204891568
BWA,2010,82.8396938380661
BWA,2011,84.0822411614888
BWA,2012,85.1198176551296
BWA,2013,86.1035328726968
BWA,2014,87.0620077919626
BWA,2015,87.9952713631677
BWA,2016,88.9036684785342
BWA,2017,89.7870788598082
BWA,2018,90.6438201661521
BWA,2019,91.4749479975469
BWA,2020,91.5461365187927
BWA,2021,91.6110310251098
BWA,2022,91.6703014636918
BWA,2023,91.7236550803662
BWA,2024,91.7713640807246
CAF,2000,59.0104891106011
CAF,2001,57.8285760231061
CAF,2002,56.6533336515989
CAF,2003,55.4843767503789
CAF,2004,54.321703276721
CAF,2005,53.1725538897854
CAF,2006,52.0363869925111
CAF,2007,50.9129861465533
CAF,2008,49.801462843986
CAF,2009,48.7012778059616
CAF,2010,47.6121825064348
CAF,2011,46.5333196670966
CAF,2012,45.4644259836138
CAF,2013,44.4049337595255
CAF,2014,43.3540006911393
CAF,2015,42.3113468572103
CAF,2016,41.2766435897443
CAF,2017,40.2488145100733
CAF,2018,39.2275482962991
CAF,2019,38.2122663974409
CAF,2020,37.2024024961025
CAF,2021,36.1973817854423
CAF,2022,36.2950440146654
CAF,2023,36.3972597405494
CAF,2024,36.5040268237207
CAN,2000,99.5548066941218
CAN,2001,99.5594403921651
CAN,2002,99.5605310127561
CAN,2003,99.5616379756981
CAN,2004,99.5627264648411
CAN,2005,99.4969698010964
CAN,2006,99.4312610155848
CAN,2007,99.3664505915258
CAN,2008,99.3013182064874
CAN,2009,99.235861272703
CAN,2010,99.1700909228102
CAN,2011,99.1038601959252
CAN,2012,99.0365046606561
CAN,2013,98.9690828452765
CAN,2014,98.9015865745503
CAN,2015,98.8340306892804
CAN,2016,98.7664020547712
CAN,2017,98.6987271756663
CAN,2018,98.6309996680104
CAN,2019,98.5631782582907
CAN,2020,98.4952442433058
CAN,2021,98.4271662446964
CAN,2022,98.35892858848
CAN,2023,98.2905039744417
CAN,2024,98.2902608624259
CEB,2000,NA
CEB,2001,NA
CEB,2002,NA
CEB,2003,NA
CEB,2004,NA
CEB,2005,98.26095384052013
CEB,2006,98.31379848696318
CEB,2007,98.36232592076819
CEB,2008,98.40950068832788
CEB,2009,98.47409907372085
CEB,2010,98.34923155314758
CEB,2011,98.22258011364222
CEB,2012,98.09327651369226
CEB,2013,97.95864876421638
CEB,2014,97.83075434100594
CEB,2015,97.66644947881697
CEB,2016,97.50025718421229
CEB,2017,97.33091996848955
CEB,2018,97.16075896370529
CEB,2019,96.99176725310643
CEB,2020,96.83968464948241
CEB,2021,96.68522635822586
CEB,2022,96.50776154489441
CEB,2023,96.33636444570865
CEB,2024,96.15178109253576
CHE,2000,100
CHE,2001,99.9999998783755
CHE,2002,100
CHE,2003,100
CHE,2004,100
CHE,2005,99.9999983311842
CHE,2006,100
CHE,2007,99.9999997540921
CHE,2008,99.9999971629862
CHE,2009,100
CHE,2010,99.9999991015242
CHE,2011,99.9999978036397
CHE,2012,100
CHE,2013,100
CHE,2014,99.9999983307103
CHE,2015,100
CHE,2016,99.9999985540874
CHE,2017,100
CHE,2018,99.999997064468
CHE,2019,99.9999991347299
CHE,2020,100
CHE,2021,99.9999966128277
CHE,2022,100
CHE,2023,100
CHE,2024,99.9999967819997
CHI,2000,NA
CHI,2001,NA
CHI,2002,NA
CHI,2003,NA
CHI,2004,NA
CHI,2005,NA
CHI,2006,NA
CHI,2007,NA
CHI,2008,NA
CHI,2009,NA
CHI,2010,NA
CHI,2011,NA
CHI,2012,NA
CHI,2013,NA
CHI,2014,NA
CHI,2015,NA
CHI,2016,NA
CHI,2017,NA
CHI,2018,NA
CHI,2019,NA
CHI,2020,NA
CHI,2021,NA
CHI,2022,NA
CHI,2023,NA
CHI,2024,NA
CHL,2000,96.3391511046989
CHL,2001,96.5072402967363
CHL,2002,96.6625859523194
CHL,2003,96.7800041993786
CHL,2004,96.8968896897354
CHL,2005,97.0126905323196
CHL,2006,97.1279537978578
CHL,2007,97.2423387378927
CHL,2008,97.3561722018665
CHL,2009,97.4691378531682
CHL,2010,97.5812457914008
CHL,2011,97.6928032000078
CHL,2012,97.8035215361194
CHL,2013,97.9135421057834
CHL,2014,98.0228724170245
CHL,2015,98.1315104153015
CHL,2016,98.240006839884
CHL,2017,98.3483784150021
CHL,2018,98.4565155199366
CHL,2019,98.5642151245882
CHL,2020,98.671391193466
CHL,2021,98.7780212070676
CHL,2022,98.8839274081625
CHL,2023,98.9890250912798
CHL,2024,99.0811612150969
CHN,2000,80.5934883327843
CHN,2001,80.9279647085062
CHN,2002,81.8650671947267
CHN,2003,82.7791612491228
CHN,2004,83.6692871081214
CHN,2005,84.5333851261105
CHN,2006,85.3617795517819
CHN,2007,86.1591731490747
CHN,2008,86.9310466925724
CHN,2009,87.6756600660426
CHN,2010,88.3938119002149
CHN,2011,89.0737896182727
CHN,2012,89.7224776817502
CHN,2013,90.3447948783421
CHN,2014,90.9415850511528
CHN,2015,91.5125864728114
CHN,2016,92.0580332231986
CHN,2017,92.577308673558
CHN,2018,93.068663255545
CHN,2019,93.5326999183951
CHN,2020,93.9705270769772
CHN,2021,94.6329735273297
CHN,2022,95.4385845932759
CHN,2023,96.0883413082236
CHN,2024,96.1224151867516
CIV,2000,68.7946138845833
CIV,2001,69.1799896467784
CIV,2002,69.5630827839749
CIV,2003,69.9435023946029
CIV,2004,70.3215551742465
CIV,2005,70.6961620276826
CIV,2006,71.0679891332651
CIV,2007,71.4370073419778
CIV,2008,71.8031717766337
CIV,2009,72.1658002425728
CIV,2010,72.5255308385242
CIV,2011,72.8823142494903
CIV,2012,73.2358134121721
CIV,2013,73.5860051813631
CIV,2014,73.932866465233
CIV,2015,74.2789991723986
CIV,2016,74.623678155198
CIV,2017,74.9670485097416
CIV,2018,75.3089683562102
CIV,2019,75.6490184756229
CIV,2020,75.9870680852305
CIV,2021,76.3229847618577
CIV,2022,76.6566348508061
CIV,2023,76.9878854497263
