term,estimate,std.error,statistic,p.value,conf.low,conf.high,model
dtp3,-0.9685085613057758,0.16510701208434397,-5.865944450687647,4.291914256269622e-7,-1.3006610266167205,-0.6363560959948311,Adjusted
dtp3,-0.2828589582773388,0.13946202728880588,-2.0282148752332305,0.04822696789915838,-0.5634203687011157,-0.0022975478535618987,Country + year FE
dtp3,-0.987752035809924,0.17334996132045083,-5.698022822076019,1.1624586953158576e-6,-1.3378393849210022,-0.6376646866988458,Restricted adjusted
dtp3,-0.2723666203322174,0.15069920563541825,-1.8073527274665617,0.07804859679056668,-0.5767098403259143,0.03197659966147953,Restricted FE
dtp3,-0.9886018740799576,0.16800509520471615,-5.884356500470029,4.025751695264006e-7,-1.3265845306163113,-0.6506192175436037,Lagged adjusted
dtp3,-0.27977110484410267,0.12164118483028137,-2.2999702381594727,0.025936988865261187,-0.5244816045052703,-0.03506060518293508,Lagged FE
